record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,od_buy,mid_rate
native,ocbc,JPY,SGD,JPY/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.8116,0.7924,,0.802
native,ocbc,JPY,SGD,JPY/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.8102,0.7937,,0.802
native,ocbc,KRW,SGD,KRW/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,KRW,SGD,KRW/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.3953,0.0,,0.3953
native,ocbc,LKR,SGD,LKR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.3946,0.0,,0.3953
native,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,MAD,SGD,MAD/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,7.7525,0.0,,7.7525
native,ocbc,MXN,SGD,MXN/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,7.751,0.0,,7.7525
native,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,MYR,SGD,MYR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,13.7978,13.3056,,13.5517
native,ocbc,NOK,SGD,NOK/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,13.7707,13.3327,,13.5517
native,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.7714,0.7452,,0.7583
native,ocbc,NZD,SGD,NZD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.7695,0.7474,,0.7583
native,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,OMR,SGD,OMR/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,2.1403,0.0,,2.1403
native,ocbc,PHP,SGD,PHP/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,2.1382,0.0,,2.1403
native,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,35.3182,33.1041,,34.2112
native,ocbc,PLN,SGD,PLN/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,35.3008,33.131,,34.2112
native,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,36.0291,33.9373,,34.9832
native,ocbc,QAR,SGD,QAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,36.0077,33.9545,,34.9832
native,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,RON,SGD,RON/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,RUB,SGD,RUB/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,0.0
native,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,34.9522,33.0248,,33.9885
native,ocbc,SAR,SGD,SAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,34.9349,33.0416,,33.9885
native,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,13.688,13.2003,,13.4442
native,ocbc,SEK,SGD,SEK/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,13.6611,13.2271,,13.4442
native,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,3.9754,3.7572,,3.8663
native,ocbc,THB,SGD,THB/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,3.9677,3.765,,3.8663
native,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,2.7384,2.6231,,2.6808
native,ocbc,TRY,SGD,TRY/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,2.7371,2.6234,,2.6808
native,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,4.1348,0.0,,4.1348
native,ocbc,TWD,SGD,TWD/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,0.0,0.0,,4.1348
native,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,1.2868,1.2655,,1.2762
native,ocbc,USD,SGD,USD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,1.2853,1.2666,,1.2762
native,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,8.1341,7.6558,,7.895
native,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-17T07:00:13,2026-08-17T07:00:13,2026-08-17T13:14:25.391293+00:00,8.1301,7.6598,,7.895
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.35,0.3452,,0.3476
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.35,0.3452,,0.3476
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.35,0.3452,,0.3476
standardized,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3527,0.3424,,0.34755
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.9193,0.8992,0.8942,0.90925
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.9193,0.8992,0.8942,0.90925
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.9193,0.8992,0.8942,0.90925
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.9197,0.8987,0.8942,0.9092
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.0543,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.0543,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.0543,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.0543,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.4668,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.4668,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.4668,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.4805,,,
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.0,1.0,0.9926,1.0
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.0,1.0,0.9926,1.0
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.0,1.0,0.9926,1.0
standardized,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.0,1.0,0.9926,1.0
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.9285,0.9146,0.9051,0.92155
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.9285,0.9146,0.9051,0.92155
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.9285,0.9146,0.9051,0.92155
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.9318,0.9114,0.9051,0.9216
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.5919,1.5618,1.56,1.57685
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.5919,1.5618,1.56,1.57685
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.5919,1.5618,1.56,1.57685
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.5927,1.561,1.56,1.5768499999999999
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1915,0.1871,,0.1893
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1915,0.1871,,0.1893
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1915,0.1871,,0.1893
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1922,0.1865,,0.18935000000000002
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1894,,,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1894,,,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1894,,,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1911,,,
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.2007,0.1952,0.1923,0.19795000000000001
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.2007,0.1952,0.1923,0.19795000000000001
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.2007,0.1952,0.1923,0.19795000000000001
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.2011,0.1949,0.1923,0.198
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.493,1.4677,1.4588,1.48035
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.493,1.4677,1.4588,1.48035
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.493,1.4677,1.4588,1.48035
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.4938,1.467,1.4588,1.4804
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.7433,1.7188,1.7017,1.7310500000000002
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.7433,1.7188,1.7017,1.7310500000000002
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.7433,1.7188,1.7017,1.7310500000000002
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.745,1.7171,1.7017,1.7310500000000002
standardized,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1643,0.161,0.1591,0.16265000000000002
standardized,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1643,0.161,0.1591,0.16265000000000002
standardized,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1643,0.161,0.1591,0.16265000000000002
standardized,dbs,HKD,SGD,HKD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1645,0.1609,0.1591,0.1627
standardized,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.4147,,,
standardized,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.4147,,,
standardized,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.4147,,,
standardized,dbs,HUF,SGD,HUF/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.4164,,,
standardized,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,ID0,SGD,ID0/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,0.0071,,
standardized,dbs,IDR,SGD,IDR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0073,,,
standardized,dbs,IDR,SGD,IDR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0073,,,
standardized,dbs,IDR,SGD,IDR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0073,,,
standardized,dbs,IDR,SGD,IDR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0073,,,
standardized,dbs,IN0,SGD,IN0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,1.3313,,
standardized,dbs,IN0,SGD,IN0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,1.3313,,
standardized,dbs,IN0,SGD,IN0/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,1.3313,,
standardized,dbs,IN0,SGD,IN0/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,1.3313,,
