record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
native,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,0.3483,0.3431,,0.3457,,,
native,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,0.3511,0.3404,,0.34575,,,
native,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,0.9218,0.8996,,0.9107,,,
native,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,0.9222,0.8991,,0.91065,,,
native,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,1.0549,,,,,,
native,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,1.0549,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,3.4508,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,3.4644,,,,,,
native,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,1.0,1.0,,1.0,,,
native,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-22 06:00:00,2026-08-21 22:00:12,2026-08-22T13:07:40.088436+00:00,1.0,1.0,,1.0,,,
