record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,sell_margin_pct,buy_margin_pct
native,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.595,1.5647,1.57985,0.9589517992214448,0.9589517992214448
native,dbs,CHF,SGD,CHF/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.5958,1.564,1.5799,1.0063928096714996,1.0063928096714996
native,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1912,0.1868,0.189,1.164021164021168,1.164021164021168
native,dbs,CNH,SGD,CNH/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1918,0.1861,0.18895,1.5083355385022448,1.5083355385022594
native,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1889,,,,
native,dbs,CNY,SGD,CNY/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1906,,,,
native,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.2009,0.1955,0.1982,1.3622603430877942,1.3622603430877802
native,dbs,DKK,SGD,DKK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.2013,0.1951,0.1982,1.5640766902119172,1.564076690211903
native,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.4946,1.4692,1.4819,0.8570078952695818,0.8570078952695818
native,dbs,EUR,SGD,EUR/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.4954,1.4685,1.4819499999999999,0.907587975302823,0.907587975302808
native,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.7445,1.72,1.73225,0.7071727522008874,0.7071727522009001
native,dbs,GBP,SGD,GBP/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.7462,1.7182,1.7322,0.8082207597275148,0.8082207597275148
native,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1639,0.1606,0.16225,1.0169491525423635,1.0169491525423806
native,dbs,HKD,SGD,HKD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.164,0.1604,0.1622,1.109741060419233,1.1097410604192501
native,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.4101,,,,
native,dbs,HUF,SGD,HUF/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.4117,,,,
native,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,,,,
native,dbs,ID0,SGD,ID0/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,0.0071,,,
native,dbs,IDR,SGD,IDR/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.0073,,,,
native,dbs,IDR,SGD,IDR/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.0073,,,,
native,dbs,IN0,SGD,IN0/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,1.328,,,
native,dbs,IN0,SGD,IN0/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,1.3279,,,
native,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.3432,,,,
native,dbs,INR,SGD,INR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.3539,,,,
native,dbs,JPY,SGD,JPY/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.8112,0.7951,0.80315,1.0023034302434166,1.0023034302434166
native,dbs,JPY,SGD,JPY/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.8121,0.7944,0.80325,1.1017740429505165,1.1017740429505165
native,dbs,KRW,SGD,KRW/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.093,,,,
native,dbs,KRW,SGD,KRW/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.093,,,,
native,dbs,KWD,SGD,KWD/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,422.2008,,,,
native,dbs,KWD,SGD,KWD/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,423.8524,,,,
native,dbs,LKR,SGD,LKR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.3916,,,,
native,dbs,LKR,SGD,LKR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.3916,,,,
native,dbs,MM1,SGD,MM1/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,,,,
native,dbs,MM1,SGD,MM1/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,,,,
native,dbs,MMK,SGD,MMK/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.0325,,,,
native,dbs,MMK,SGD,MMK/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.0325,,,,
native,dbs,MUR,SGD,MUR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,2.73,,,,
native,dbs,MUR,SGD,MUR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,2.7407,,,,
native,dbs,MXN,SGD,MXN/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,7.6117,,,,
native,dbs,MXN,SGD,MXN/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,7.611,,,,
native,dbs,MY0,SGD,MY0/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,0.3125,,,
native,dbs,MY0,SGD,MY0/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,0.3125,,,
native,dbs,MYR,SGD,MYR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.3166,,,,
native,dbs,MYR,SGD,MYR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.3166,,,,
native,dbs,NOK,SGD,NOK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1379,0.134,0.13595000000000002,1.434350864288326,1.4343508642883465
native,dbs,NOK,SGD,NOK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1383,0.1336,0.13595000000000002,1.7285766826038915,1.728576682603912
native,dbs,NZD,SGD,NZD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.7615,0.7441,0.7527999999999999,1.1556854410201969,1.155685441020182
native,dbs,NZD,SGD,NZD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.7623,0.7433,0.7527999999999999,1.261955366631252,1.2619553666312373
native,dbs,OMR,SGD,OMR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,3.3279,,,,
native,dbs,OMR,SGD,OMR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,3.3278,,,,
native,dbs,PH0,SGD,PH0/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,2.0507,,,
native,dbs,PH0,SGD,PH0/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,2.0507,,,
native,dbs,PHP,SGD,PHP/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,2.0805,,,,
native,dbs,PHP,SGD,PHP/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,2.0961,,,,
native,dbs,PLN,SGD,PLN/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.3464,,,,
native,dbs,PLN,SGD,PLN/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.3477,,,,
native,dbs,QAR,SGD,QAR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.3568,,,,
native,dbs,QAR,SGD,QAR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.3582,,,,
native,dbs,RUB,SGD,RUB/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,,,,
native,dbs,RUB,SGD,RUB/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,,,,,
native,dbs,SAR,SGD,SAR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,34.3098,,,,
native,dbs,SAR,SGD,SAR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,34.3093,,,,
native,dbs,SEK,SGD,SEK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1362,0.1325,0.13435,1.377000372162256,1.377000372162256
native,dbs,SEK,SGD,SEK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.1367,0.132,0.13435,1.7491626349088136,1.7491626349088136
native,dbs,THB,SGD,THB/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,3.9249,3.8119,3.8684000000000003,1.4605521662702867,1.460552166270298
native,dbs,THB,SGD,THB/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,3.929,3.8076,3.8682999999999996,1.569164749373115,1.5691647493731036
native,dbs,TND,SGD,TND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.4444,,,,
native,dbs,TND,SGD,TND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.4443,,,,
native,dbs,TWD,SGD,TWD/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,4.0319,,,,
native,dbs,TWD,SGD,TWD/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,4.0358,,,,
native,dbs,USD,SGD,USD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.2816,1.263,1.2723,0.7309596793209217,0.7309596793209217
native,dbs,USD,SGD,USD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,1.2825,1.2621,1.2723,0.801697712803583,0.801697712803583
native,dbs,VND,SGD,VND/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.005,,,,
native,dbs,VND,SGD,VND/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.005,,,,
native,dbs,XAU,SGD,XAU/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,5702.87,5633.765,5668.3175,0.6095724172119819,0.6095724172119819
native,dbs,XAU,SGD,XAU/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,5703.243,5634.192,5668.717500000001,0.6090531059273943,0.6090531059274102
native,dbs,ZAR,SGD,ZAR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.0798,0.0778,0.0788,1.269035532994925,1.269035532994925
native,dbs,ZAR,SGD,ZAR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-19 21:15:00,2026-08-19 13:15:13,2026-08-19T13:23:42.959402+00:00,0.0801,0.0775,0.07880000000000001,1.6497461928933952,1.649746192893413
native,hsbc,AED,SGD,AED/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,35.93,33.67,34.8,3.247126436781617,3.2471264367815964
native,hsbc,AUD,SGD,AUD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.9328,0.8783,0.90555,3.0092209154657388,3.0092209154657388
native,hsbc,CAD,SGD,CAD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.9475,0.8922,0.9198500000000001,3.0059248790563626,3.0059248790563746
native,hsbc,CHF,SGD,CHF/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,162.15,152.67,157.41,3.011244520678489,3.011244520678489
native,hsbc,CNY,SGD,CNY/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,19.56,18.33,18.945,3.246239113222478,3.246239113222497
native,hsbc,DKK,SGD,DKK/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,20.39,19.2,19.795,3.0058095478656166,3.005809547865635
native,hsbc,EUR,SGD,EUR/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,1.5245,1.4355,1.48,3.0067567567567557,3.0067567567567557
native,hsbc,FJD,SGD,FJD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.6031,,,,
native,hsbc,GBP,SGD,GBP/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,1.7825,1.6783,1.7304,3.010864539990756,3.010864539990756
native,hsbc,HKD,SGD,HKD/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,16.5,16.09,16.295,1.258054617980965,1.258054617980987
native,hsbc,IDR,SGD,IDR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.0074,,,,
native,hsbc,INR,SGD,INR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,1.38,,,,
native,hsbc,JPY,SGD,JPY/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.8255,0.7773,0.8014,3.007237334664339,3.007237334664339
native,hsbc,LKR,SGD,LKR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.4,,,,
native,hsbc,MUR,SGD,MUR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,2.82,2.62,2.7199999999999998,3.676470588235298,3.676470588235281
native,hsbc,NOK,SGD,NOK/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,13.99,13.17,13.58,3.0191458026509586,3.0191458026509586
native,hsbc,NZD,SGD,NZD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.7731,0.7279,0.7505,3.011325782811468,3.011325782811453
native,hsbc,PHP,SGD,PHP/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,2.14,,,,
native,hsbc,PKR,SGD,PKR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.48,,,,
native,hsbc,QAR,SGD,QAR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,35.5,34.61,35.055,1.2694337469690495,1.2694337469690495
native,hsbc,RUB,SGD,RUB/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,15.73,14.39,15.06,4.448871181938911,4.448871181938911
native,hsbc,SAR,SGD,SAR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,34.46,33.61,34.035,1.2487145585426893,1.2487145585426684
native,hsbc,SEK,SGD,SEK/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,13.81,13.0,13.405000000000001,3.021260723610588,3.021260723610601
native,hsbc,THB,SGD,THB/SGD,100,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,3.99,,,,
native,hsbc,TRY,SGD,TRY/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.0275,,,,
native,hsbc,USD,SGD,USD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,1.3039,1.2525,1.2782,2.0106399624471956,2.0106399624471956
native,hsbc,ZAR,SGD,ZAR/SGD,1,Indicative board,board,,,indicative_fx,2026-8-19,2026-8-19,2026-08-19T13:23:46.169884+00:00,0.0812,0.0761,0.07865,3.24221233312142,3.24221233312142
native,ocbc,AED,SGD,AED/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-19T07:00:15,2026-08-19T07:00:15,2026-08-19T13:23:43.620033+00:00,35.6478,33.6306,34.6392,2.911730063049938,2.9117300630499585
native,ocbc,AED,SGD,AED/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-19T07:00:15,2026-08-19T07:00:15,2026-08-19T13:23:43.620033+00:00,35.6373,33.6479,34.6392,2.881417584701728,2.8617866463428787
native,ocbc,AUD,SGD,AUD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-19T07:00:15,2026-08-19T07:00:15,2026-08-19T13:23:43.620033+00:00,0.9196,0.8904,0.905,1.6132596685082812,1.6132596685082938
native,ocbc,AUD,SGD,AUD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-19T07:00:15,2026-08-19T07:00:15,2026-08-19T13:23:43.620033+00:00,0.9178,0.8922,0.905,1.4143646408839692,1.4143646408839816
native,ocbc,BGN,SGD,BGN/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-19T07:00:15,2026-08-19T07:00:15,2026-08-19T13:23:43.620033+00:00,0.0,0.0,0.0,,
