record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
native,dbs,MUR,SGD,MUR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,2.7467,,,,,,
native,dbs,MUR,SGD,MUR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,2.7576,,,,,,
native,dbs,MXN,SGD,MXN/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,7.6034,,,,,,
native,dbs,MXN,SGD,MXN/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,7.6034,,,,,,
native,dbs,MY0,SGD,MY0/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,,0.3151,,,,,
native,dbs,MY0,SGD,MY0/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,,0.3151,,,,,
native,dbs,MYR,SGD,MYR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.3192,,0.3153,,MAS,1.236917221693612,
native,dbs,MYR,SGD,MYR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.3192,,0.3153,,MAS,1.236917221693612,
native,dbs,NOK,SGD,NOK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.138,0.1342,,0.1361,,,
native,dbs,NOK,SGD,NOK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.1384,0.1338,,0.1361,,,
native,dbs,NZD,SGD,NZD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.7645,0.747,0.7564,0.7557499999999999,MAS,1.070861977789529,1.242728714965622
native,dbs,NZD,SGD,NZD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.7652,0.7462,0.7564,0.7557,MAS,1.1634056054997395,1.3484928609201463
native,dbs,OMR,SGD,OMR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,3.3275,,,,,,
native,dbs,OMR,SGD,OMR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,3.3275,,,,,,
native,dbs,PH0,SGD,PH0/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,,2.0537,,,,,
native,dbs,PH0,SGD,PH0/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,,2.0537,,,,,
native,dbs,PHP,SGD,PHP/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,2.0847,,2.0622,,MAS,1.0910677916788096,
native,dbs,PHP,SGD,PHP/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,2.1004,,2.0622,,MAS,1.8523906507613344,
native,dbs,PLN,SGD,PLN/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.3512,,,,,,
native,dbs,PLN,SGD,PLN/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.3526,,,,,,
native,dbs,QAR,SGD,QAR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.3565,,0.3483,,MAS,2.3542922767728927,
native,dbs,QAR,SGD,QAR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.3579,,0.3483,,MAS,2.7562446167097323,
native,dbs,RUB,SGD,RUB/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,,,,,,,
native,dbs,RUB,SGD,RUB/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,,,,,,,
native,dbs,SAR,SGD,SAR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,34.2796,,33.82,,MAS,1.3589591957421698,
native,dbs,SAR,SGD,SAR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,34.2799,,33.82,,MAS,1.3598462448255397,
native,dbs,SEK,SGD,SEK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.1354,0.1318,,0.1336,,,
native,dbs,SEK,SGD,SEK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.1359,0.1312,,0.13355,,,
native,dbs,THB,SGD,THB/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,3.9295,3.8182,3.8804,3.87385,MAS,1.2653334707762123,1.6029275332439907
native,dbs,THB,SGD,THB/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,3.9338,3.8139,3.8804,3.87385,MAS,1.3761467889908345,1.7137408514586128
native,dbs,TND,SGD,TND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.4448,,,,,,
native,dbs,TND,SGD,TND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.4448,,,,,,
