record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
native,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,0.3476,0.3423,,0.34495,,,
native,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,0.3503,0.3395,,0.3449,,,
native,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,0.9241,0.9014,,0.91275,,,
native,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,0.9246,0.901,,0.9128000000000001,,,
native,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,1.0423,,,,,,
native,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,1.0423,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,3.4258,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,3.4393,,,,,,
native,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,1.0,1.0,,1.0,,,
native,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-05 06:00:00,2026-09-04 22:00:13,2026-09-05T15:23:13.721534+00:00,1.0,1.0,,1.0,,,
