record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
native,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,0.3504,0.3456,0.3483,0.348,MAS,0.6029285099052514,0.7751937984496068
native,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,0.3531,0.3428,0.3483,0.34795,MAS,1.3781223083548741,1.5790984783232858
native,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,0.9083,0.8884,0.8973,0.89835,MAS,1.2258999219881879,0.9918644823358987
native,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,0.9087,0.8879,0.8973,0.8983,MAS,1.2704781009695716,1.0475872060626283
native,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,1.0533,,,,,,
native,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,1.0533,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,3.4542,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,3.4678,,,,,,
native,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,1.0,1.0,,1.0,,,
native,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,1.0,1.0,,1.0,,,
native,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-26 01:15:00,2026-09-25 17:15:15,2026-09-25T17:24:08.797692+00:00,0.9098,0.8962,0.9042,0.903,MAS,0.6193320061933255,0.8847600088476009
