record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
native,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.3474,0.3427,0.3454,0.34504999999999997,MAS,0.5790387955993057,0.7817023740590562
native,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.3502,0.3399,0.3454,0.34504999999999997,MAS,1.3896931094383402,1.5923566878980906
native,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.9194,0.8993,0.9076000000000001,0.90935,MAS,1.3001322168356015,0.9144997796386165
native,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.9199,0.8989,0.9076000000000001,0.9094,MAS,1.355222565006608,0.9585720581754121
native,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,1.039,,,,,,
native,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,1.039,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,3.4245,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,3.4379,,,,,,
native,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,1.0,1.0,,1.0,,,
native,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,1.0,1.0,,1.0,,,
native,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.921,0.9071,0.9163,0.91405,MAS,0.5129324457055591,1.0040379788278933
native,dbs,CAD,SGD,CAD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.9242,0.904,0.9163,0.9141,MAS,0.8621630470369986,1.3423551238677265
native,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,1.5679,1.5381,1.5585,1.553,MAS,0.6031440487648427,1.3089509143407105
native,dbs,CHF,SGD,CHF/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,1.5688,1.5374,1.5585,1.5531000000000001,MAS,0.6608918832210443,1.353865896695534
native,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.191,0.1867,,0.18885000000000002,,,
native,dbs,CNH,SGD,CNH/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.1917,0.186,,0.18885000000000002,,,
native,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.1889,,0.18899999999999997,,MAS,-0.0529100529100324,
native,dbs,CNY,SGD,CNY/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.1905,,0.18899999999999997,,MAS,0.7936507936508093,
native,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.1994,0.194,,0.19669999999999999,,,
native,dbs,DKK,SGD,DKK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,0.1998,0.1936,,0.19669999999999999,,,
native,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,1.4831,1.4579,1.4716,1.4705,MAS,0.7814623539005208,0.9309594998640967
native,dbs,EUR,SGD,EUR/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-12 00:30:00,2026-09-11 16:30:15,2026-09-11T16:38:43.616126+00:00,1.4839,1.4572,1.4716,1.47055,MAS,0.8358249524327248,0.9785267735797749
