record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,sell_margin_pct,buy_margin_pct
native,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.3491,0.3443,0.3467,0.6922411306605173,0.6922411306605173
native,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.3518,0.3415,0.34665,1.4856483484782887,1.4856483484782887
native,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.9208,0.9006,0.9107,1.1090370045020312,1.1090370045020312
native,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.9213,0.9002,0.91075,1.1583859456491967,1.1583859456491847
native,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.0533,,,,
native,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.0532,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,3.4405,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,3.454,,,,
native,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.0,1.0,1.0,0.0,0.0
native,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.0,1.0,1.0,0.0,0.0
native,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.9228,0.909,0.9158999999999999,0.7533573534228647,0.7533573534228526
native,dbs,CAD,SGD,CAD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.9261,0.9058,0.91595,1.108139090561711,1.108139090561711
native,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.5823,1.5523,1.5673,0.9570599119504961,0.957059911950482
native,dbs,CHF,SGD,CHF/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.5831,1.5516,1.56735,1.0048808498420858,1.0048808498420858
native,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.1916,0.1872,0.1894,1.1615628299894296,1.1615628299894443
native,dbs,CNH,SGD,CNH/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.1922,0.1865,0.18935000000000002,1.5051491946131457,1.50514919461316
native,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.1894,,,,
native,dbs,CNY,SGD,CNY/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.1911,,,,
native,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.2,0.1946,0.1973,1.368474404460217,1.368474404460217
native,dbs,DKK,SGD,DKK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.2004,0.1942,0.1973,1.571211353269129,1.571211353269129
native,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.4879,1.4627,1.4752999999999998,0.8540635802887662,0.8540635802887511
native,dbs,EUR,SGD,EUR/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.4887,1.462,1.47535,0.9048700308401378,0.9048700308401378
native,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.7349,1.7089,1.7219000000000002,0.7549799639932574,0.7549799639932703
native,dbs,GBP,SGD,GBP/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,1.7366,1.7072,1.7219,0.85370811313084,0.85370811313084
native,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.164,0.1607,0.16235,1.0163227594702882,1.0163227594702708
native,dbs,HKD,SGD,HKD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.1641,0.1605,0.1623,1.1090573012938978,1.1090573012938978
native,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.4125,,,,
native,dbs,HUF,SGD,HUF/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,0.4141,,,,
native,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,,,,,
native,dbs,ID0,SGD,ID0/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-02 00:30:00,2026-09-01 16:30:14,2026-09-01T16:47:58.278460+00:00,,0.0072,,,
