record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,sell_margin_pct,buy_margin_pct
native,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,1.3534,,,,
native,dbs,INR,SGD,INR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,1.3642,,,,
native,dbs,JPY,SGD,JPY/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.8082,0.7921,0.80015,1.006061363494345,1.006061363494345
native,dbs,JPY,SGD,JPY/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.809,0.7913,0.80015,1.1060426170093138,1.1060426170093138
native,dbs,KRW,SGD,KRW/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.0948,,,,
native,dbs,KRW,SGD,KRW/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.0948,,,,
native,dbs,KWD,SGD,KWD/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,421.4702,,,,
native,dbs,KWD,SGD,KWD/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,423.1321,,,,
native,dbs,LKR,SGD,LKR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.3948,,,,
native,dbs,LKR,SGD,LKR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.3948,,,,
native,dbs,MM1,SGD,MM1/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,,,,,
native,dbs,MM1,SGD,MM1/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,,,,,
native,dbs,MMK,SGD,MMK/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.0323,,,,
native,dbs,MMK,SGD,MMK/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.0323,,,,
native,dbs,MUR,SGD,MUR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,2.7085,,,,
native,dbs,MUR,SGD,MUR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,2.7192,,,,
native,dbs,MXN,SGD,MXN/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,7.5934,,,,
native,dbs,MXN,SGD,MXN/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,7.5935,,,,
native,dbs,MY0,SGD,MY0/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,,0.3137,,,
native,dbs,MY0,SGD,MY0/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,,0.3137,,,
native,dbs,MYR,SGD,MYR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.3177,,,,
native,dbs,MYR,SGD,MYR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.3177,,,,
native,dbs,NOK,SGD,NOK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.1384,0.1345,0.13645000000000002,1.429094906559164,1.4290949065591843
native,dbs,NOK,SGD,NOK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.1388,0.1342,0.1365,1.684981684981682,1.684981684981682
native,dbs,NZD,SGD,NZD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.7515,0.7343,0.7428999999999999,1.1576255216045301,1.157625521604515
native,dbs,NZD,SGD,NZD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.7522,0.7335,0.74285,1.2586659487110412,1.2586659487110412
native,dbs,OMR,SGD,OMR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,3.3272,,,,
native,dbs,OMR,SGD,OMR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,3.3272,,,,
native,dbs,PH0,SGD,PH0/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,,2.0258,,,
native,dbs,PH0,SGD,PH0/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,,2.0258,,,
native,dbs,PHP,SGD,PHP/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,2.053,,,,
native,dbs,PHP,SGD,PHP/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,2.0684,,,,
native,dbs,PLN,SGD,PLN/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.346,,,,
native,dbs,PLN,SGD,PLN/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.3473,,,,
native,dbs,QAR,SGD,QAR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.3565,,,,
native,dbs,QAR,SGD,QAR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.3579,,,,
native,dbs,RUB,SGD,RUB/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,,,,,
native,dbs,RUB,SGD,RUB/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,,,,,
native,dbs,SAR,SGD,SAR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,34.2819,,,,
native,dbs,SAR,SGD,SAR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,34.2819,,,,
native,dbs,SEK,SGD,SEK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.1339,0.1302,0.13205,1.4009844755774257,1.4009844755774257
native,dbs,SEK,SGD,SEK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.1344,0.1297,0.13205,1.7796289284361917,1.7796289284361917
native,dbs,THB,SGD,THB/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,3.8899,3.7735,3.8316999999999997,1.5189080564762445,1.5189080564762327
native,dbs,THB,SGD,THB/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,3.8941,3.7692,3.83165,1.6298461498310157,1.6298461498310042
native,dbs,TND,SGD,TND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.4425,,,,
native,dbs,TND,SGD,TND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.4425,,,,
native,dbs,TWD,SGD,TWD/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,4.0549,,,,
native,dbs,TWD,SGD,TWD/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,4.0589,,,,
native,dbs,USD,SGD,USD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,1.282,1.2608,1.2713999999999999,0.8337266005977793,0.8337266005977619
native,dbs,USD,SGD,USD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,1.2829,1.2599,1.2713999999999999,0.904514708195695,0.9045147081956776
native,dbs,VND,SGD,VND/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.005,,,,
native,dbs,VND,SGD,VND/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.005,,,,
native,dbs,XAU,SGD,XAU/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,5587.021,5519.578,5553.2995,0.6072335914891616,0.6072335914891616
native,dbs,XAU,SGD,XAU/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,5586.945,5519.458,5553.201499999999,0.607640475498692,0.6076404754986757
native,dbs,ZAR,SGD,ZAR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.0801,0.0781,0.0791,1.2642225031605574,1.2642225031605574
native,dbs,ZAR,SGD,ZAR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-09-03 00:30:11,2026-09-02 16:30:25,2026-09-02T16:43:48.511722+00:00,0.0804,0.0778,0.0791,1.6434892541087174,1.6434892541087351
native,hsbc,AED,SGD,AED/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,35.81,33.55,34.68,3.258362168396778,3.258362168396778
native,hsbc,AUD,SGD,AUD/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.937,0.8822,0.9096,3.0123131046614,3.012313104661388
native,hsbc,CAD,SGD,CAD/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.944,0.8888,0.9164,3.011785246617193,3.011785246617193
native,hsbc,CHF,SGD,CHF/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,161.52,152.06,156.79000000000002,3.0167740289559215,3.0167740289559397
native,hsbc,CNY,SGD,CNY/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,19.56,18.33,18.945,3.246239113222478,3.246239113222497
native,hsbc,DKK,SGD,DKK/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,20.34,19.15,19.744999999999997,3.013421119270714,3.013421119270696
native,hsbc,EUR,SGD,EUR/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,1.5201,1.4313,1.4757,3.008741614149217,3.008741614149217
native,hsbc,FJD,SGD,FJD/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.6044,,,,
native,hsbc,GBP,SGD,GBP/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,1.7724,1.6687,1.72055,3.0135712417540876,3.0135712417540876
native,hsbc,HKD,SGD,HKD/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,16.45,16.04,16.244999999999997,1.2619267466913011,1.2619267466912794
native,hsbc,IDR,SGD,IDR/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.0074,,,,
native,hsbc,INR,SGD,INR/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,1.39,,,,
native,hsbc,JPY,SGD,JPY/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.819,0.7711,0.79505,3.012389157914586,3.0123891579146
native,hsbc,LKR,SGD,LKR/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.4,,,,
native,hsbc,MUR,SGD,MUR/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,2.8,2.61,2.705,3.512014787430675,3.512014787430691
native,hsbc,NOK,SGD,NOK/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,14.06,13.24,13.65,3.003663003663005,3.003663003663005
native,hsbc,NZD,SGD,NZD/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.7727,0.7275,0.7501,3.0129316091187928,3.012931609118778
native,hsbc,PHP,SGD,PHP/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,2.11,,,,
native,hsbc,PKR,SGD,PKR/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.47,,,,
native,hsbc,QAR,SGD,QAR/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,35.37,34.49,34.93,1.2596621815058624,1.2596621815058624
native,hsbc,RUB,SGD,RUB/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,15.5,13.87,14.684999999999999,5.549880830779717,5.5498808307797045
native,hsbc,SAR,SGD,SAR/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,34.34,33.49,33.915000000000006,1.253132832080192,1.2531328320802129
native,hsbc,SEK,SGD,SEK/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,13.64,12.83,13.235,3.0600680015111537,3.06006800151114
native,hsbc,THB,SGD,THB/SGD,100,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,3.95,,,,
native,hsbc,TRY,SGD,TRY/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.0272,,,,
native,hsbc,USD,SGD,USD/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,1.2991,1.248,1.27355,2.0062031329747527,2.0062031329747527
native,hsbc,ZAR,SGD,ZAR/SGD,1,Indicative board,board,,,indicative_fx,2026-9-2,2026-9-2,2026-09-02T16:43:52.794602+00:00,0.0813,0.0762,0.07875,3.2380952380952337,3.2380952380952337
native,ocbc,AED,SGD,AED/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-09-02T07:00:12,2026-09-02T07:00:12,2026-09-02T16:43:50.119511+00:00,35.5803,33.5607,34.5705,2.92098754718618,2.9209875471862006
native,ocbc,AED,SGD,AED/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-09-02T07:00:12,2026-09-02T07:00:12,2026-09-02T16:43:50.119511+00:00,35.5698,33.5779,34.5705,2.8906148305636252,2.8712341447187715
native,ocbc,AUD,SGD,AUD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-09-02T07:00:12,2026-09-02T07:00:12,2026-09-02T16:43:50.119511+00:00,0.925,0.8957,0.9104,1.6036906854130117,1.6146748681897996
native,ocbc,AUD,SGD,AUD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-09-02T07:00:12,2026-09-02T07:00:12,2026-09-02T16:43:50.119511+00:00,0.9232,0.8975,0.9104,1.4059753954305836,1.4169595782073838
native,ocbc,BGN,SGD,BGN/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-09-02T07:00:12,2026-09-02T07:00:12,2026-09-02T16:43:50.119511+00:00,0.0,0.0,0.0,,
