record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
native,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.3482,0.3434,0.3456,0.3458,MAS,0.7523148148148122,0.6365740740740843
native,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.3509,0.3407,0.3456,0.3458,MAS,1.5335648148148064,1.4178240740740784
native,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.9202,0.9001,0.9094,0.91015,MAS,1.1875962172861263,1.0226522982186028
native,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.9207,0.8997,0.9094,0.9102,MAS,1.2425775236419592,1.0666373433032692
native,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.0471,,,,,,
native,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.0471,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,3.4492,,,,,,
native,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,3.4628,,,,,,
native,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.0,1.0,,1.0,,,
native,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.0,1.0,,1.0,,,
native,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.9255,0.9116,0.9203,0.91855,MAS,0.5650331413669436,0.9453439095947018
native,dbs,CAD,SGD,CAD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.9287,0.9084,0.9203,0.91855,MAS,0.9127458437466004,1.2930566119743585
native,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.5983,1.5681,1.5859,1.5832000000000002,MAS,0.7818904092313492,1.1223910713159744
native,dbs,CHF,SGD,CHF/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.5991,1.5673,1.5859,1.5832,MAS,0.8323349517623985,1.1728356138470377
native,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.191,0.1867,,0.18885000000000002,,,
native,dbs,CNH,SGD,CNH/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.1917,0.186,,0.18885000000000002,,,
native,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.1889,,0.1888,,MAS,0.05296610169492412,
native,dbs,CNY,SGD,CNY/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.1906,,0.1888,,MAS,0.9533898305084726,
native,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.201,0.1955,,0.19825,,,
native,dbs,DKK,SGD,DKK/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.2014,0.1952,,0.1983,,,
native,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.4951,1.4698,1.4825,1.48245,MAS,0.8499156829679708,0.8566610455311929
native,dbs,EUR,SGD,EUR/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.4959,1.469,1.4825,1.48245,MAS,0.9038785834738671,0.9106239460370891
native,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.7456,1.7212,1.7321,1.7334,MAS,0.7794007274406828,0.6292939206743208
native,dbs,GBP,SGD,GBP/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.7474,1.7195,1.7321,1.73345,MAS,0.8833208244327748,0.7274406789446305
native,dbs,HKD,SGD,HKD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.1636,0.1604,0.16190000000000002,0.16199999999999998,MAS,1.0500308832612595,0.9264978381717288
native,dbs,HKD,SGD,HKD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.1638,0.1602,0.16190000000000002,0.162,MAS,1.1735639283508246,1.0500308832612766
native,dbs,HUF,SGD,HUF/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.4173,,,,,,
native,dbs,HUF,SGD,HUF/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.4189,,,,,,
native,dbs,ID0,SGD,ID0/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,,,,,,,
native,dbs,ID0,SGD,ID0/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,,0.0071,,,,,
native,dbs,IDR,SGD,IDR/SGD,100,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.0073,,0.007170000000000001,,MAS,1.8131101813110044,
native,dbs,IDR,SGD,IDR/SGD,100,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,0.0073,,0.007170000000000001,,MAS,1.8131101813110044,
native,dbs,IN0,SGD,IN0/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,,1.3235,,,,,
native,dbs,IN0,SGD,IN0/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,,1.3235,,,,,
native,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.3406,,1.327,,MAS,1.0248681235870427,
native,dbs,INR,SGD,INR/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-24 21:15:00,2026-08-24 13:15:13,2026-08-24T13:29:10.032344+00:00,1.3513,,1.327,,MAS,1.8311981914091928,
